TIME_FIELD,QUANTITY,STORE_SALES,FAM_SALES,TEMPERATURE,HUMIDITY_MAX_PERCENT,Margin_Unitaire,Unit_price,day,week_day,week,month
2017-03-10,487.0,2410902.74000001,2522.47,24.0,91.0,0.39726398361396303,2.324065708418891,10.0,4.0,10.0,3.0
2017-03-11,626.0,2912238.45000001,3240.93,24.0,91.0,0.3851460862619808,2.311693290734824,11.0,5.0,10.0,3.0
2017-03-12,101.0,535132.71,543.31,24.0,88.0,0.3568199010891089,2.2827722773267327,12.0,6.0,10.0,3.0
2017-03-13,446.0,1572675.48,2127.99,24.0,92.0,0.3854859417040359,2.312040358766816,13.0,0.0,11.0,3.0
2017-03-14,397.0,1702325.55000001,2132.51000001,24.0,88.0,0.3877803274559194,2.314382871536524,14.0,1.0,11.0,3.0
2017-03-15,354.0,1597821.14,1960.39000001,25.0,86.0,0.38351525426553673,2.3100282485875705,15.0,2.0,11.0,3.0
2017-03-16,394.0,1603265.53000001,2088.41,24.0,89.0,0.38957791880710657,2.316218274137056,16.0,3.0,11.0,3.0
2017-03-17,317.0,2167333.70000001,2001.57,25.0,89.0,0.39198413255520503,2.318675078864353,17.0,4.0,11.0,3.0
2017-03-18,408.0,2421292.74000001,2440.30000001,24.0,88.0,0.395706544117647,2.322475490220588,18.0,5.0,11.0,3.0
2017-03-19,77.0,471325.57000001,488.92000001,24.0,89.0,0.3748380522077922,2.301168831168831,19.0,6.0,11.0,3.0
2017-03-20,321.0,1726518.73,1878.24000001,24.0,89.0,0.4713621184112149,2.399719626168224,20.0,0.0,12.0,3.0
2017-03-21,332.0,1673329.60000001,1928.28,23.0,89.0,0.47163671689759035,2.4,21.0,1.0,12.0,3.0
2017-03-22,300.0,1599223.71,1871.37,23.0,89.0,0.4716368667333333,2.4,22.0,2.0,12.0,3.0
2017-03-23,269.0,1503631.13,1704.34,23.0,90.0,0.47163684022304836,2.4000000000371746,23.0,3.0,12.0,3.0
2017-03-24,256.0,2014339.85000001,1907.51,23.0,90.0,0.471636836015625,2.4,24.0,4.0,12.0,3.0
2017-03-25,430.0,2494270.24000001,2860.99,23.0,90.0,0.4716366046511628,2.4,25.0,5.0,12.0,3.0
2017-03-26,79.0,478466.92,512.46000001,23.0,92.0,0.471636709113924,2.4,26.0,6.0,12.0,3.0
2017-03-27,341.0,1526482.21,1791.07,23.0,93.0,0.47163677425219935,2.4,27.0,0.0,13.0,3.0
2017-03-28,325.0,1535913.52000001,1851.05,23.0,93.0,0.4256368308,2.4,28.0,1.0,13.0,3.0
2017-03-29,379.0,1664071.98,2037.77,23.0,88.0,0.4256367282585752,2.4000000000263855,29.0,2.0,13.0,3.0
2017-03-30,290.0,1619390.83000001,1842.93000001,23.0,90.0,0.425636793137931,2.4,30.0,3.0,13.0,3.0
2017-03-31,343.0,2166775.33000001,2201.37,23.0,89.0,0.42563685131195333,2.400000000029155,31.0,4.0,13.0,3.0
2017-04-01,475.0,2837218.24000001,2944.35,22.0,88.0,0.4256368,2.4,1.0,5.0,13.0,4.0
2017-04-02,80.0,550240.28000001,555.89,23.0,89.0,0.425636875,2.4,2.0,6.0,13.0,4.0
2017-04-03,343.0,1578035.80000001,1961.26,23.0,91.0,0.42563673472303204,2.400000000029155,3.0,0.0,14.0,4.0
2017-04-04,402.0,1739492.89,2101.97,24.0,89.0,0.42563681594527364,2.4,4.0,1.0,14.0,4.0
2017-04-05,390.0,1827899.48,2116.33,23.0,91.0,0.42563684617948716,2.4,5.0,2.0,14.0,4.0
2017-04-06,533.0,2084468.73,2450.35,23.0,90.0,0.42563669795497183,2.400000000018762,6.0,3.0,14.0,4.0
2017-04-07,458.0,2460506.05,2582.31,22.0,89.0,0.425636768580786,2.400000000021834,7.0,4.0,14.0,4.0
2017-04-08,559.0,2963711.75,3121.58,23.0,89.0,0.42563685153846154,2.4,8.0,5.0,14.0,4.0
2017-04-09,82.0,567694.23,530.42,23.0,88.0,0.4256369513414634,2.4000000001219512,9.0,6.0,14.0,4.0
2017-04-10,375.0,1635595.65,2020.59,22.0,90.0,0.4256369066933333,2.4,10.0,0.0,15.0,4.0
2017-04-11,392.0,1726761.42,2252.27,23.0,89.0,0.4256367602295918,2.4,11.0,1.0,15.0,4.0
2017-04-12,375.0,1793315.34000001,2107.38000001,22.0,89.0,0.42563682672,2.4,12.0,2.0,15.0,4.0
2017-04-13,326.0,1874227.80000001,1882.81,23.0,89.0,0.42563693251533735,2.4,13.0,3.0,15.0,4.0
2017-04-14,306.0,2560200.56000001,2319.34000001,23.0,88.0,0.42563676473856205,2.4,14.0,4.0,15.0,4.0
2017-04-15,420.0,3353939.35000001,2927.76000001,21.0,92.0,0.425636809547619,2.4,15.0,5.0,15.0,4.0
2017-04-16,52.0,515781.21000001,333.41000001,22.0,89.0,0.4256373080769231,2.4,16.0,6.0,15.0,4.0
2017-04-18,327.0,1668286.62000001,1970.69000001,22.0,91.0,0.4256368502140673,2.4,18.0,1.0,16.0,4.0
2017-04-19,317.0,1520445.27000001,1860.23000001,23.0,91.0,0.4256369400946372,2.4,19.0,2.0,16.0,4.0
2017-04-20,316.0,1514537.02000001,1814.47000001,23.0,92.0,0.42563674056962025,2.4,20.0,3.0,16.0,4.0
2017-04-21,309.0,1976950.66,2058.49,23.0,91.0,0.425636925566343,2.4000000000323625,21.0,4.0,16.0,4.0
2017-04-22,449.0,2494415.93000001,2826.25,23.0,89.0,0.425636770623608,2.4,22.0,5.0,16.0,4.0
2017-04-23,76.0,464303.42,460.62000001,24.0,87.0,0.4256369738157895,2.400000000131579,23.0,6.0,16.0,4.0
2017-04-24,305.0,1313259.58000001,1623.45000001,22.0,88.0,0.42563681970491796,2.4,24.0,0.0,17.0,4.0
2017-04-25,321.0,1425703.37000001,1805.49000001,22.0,88.0,0.4256368536137071,2.4,25.0,1.0,17.0,4.0
2017-04-26,335.0,1575234.64,1929.31,23.0,91.0,0.42563683585074624,2.4,26.0,2.0,17.0,4.0
2017-04-27,338.0,1676498.2,1943.06,23.0,89.0,0.42563695269230767,2.400000000029586,27.0,3.0,17.0,4.0
2017-04-28,403.0,2302723.54000001,2330.27,22.0,89.0,0.42563679903225804,2.400000000024814,28.0,4.0,17.0,4.0
2017-04-29,565.0,3167170.18000001,3748.5,21.0,88.0,0.425636743380531,2.4,29.0,5.0,17.0,4.0
2017-04-30,127.0,693015.79000001,720.18,20.0,89.0,0.42563692921259844,2.4000000000787405,30.0,6.0,17.0,4.0
2017-05-02,472.0,1948838.55000001,2785.31,21.0,92.0,0.42563677968220337,2.4,2.0,1.0,18.0,5.0
2017-05-03,396.0,1874441.95,2569.11000001,22.0,91.0,0.42563684345959596,2.4,3.0,2.0,18.0,5.0
2017-05-04,411.0,1832741.25,2212.0,22.0,91.0,0.4096368126520681,2.4,4.0,3.0,18.0,5.0
2017-05-05,412.0,2321799.355,2434.25,21.0,90.0,0.4076369417718447,2.4,5.0,4.0,18.0,5.0
2017-05-06,800.0,3412671.68000001,4165.02000001,21.0,91.0,0.4076367625125,2.4,6.0,5.0,18.0,5.0
2017-05-07,78.0,659279.39000001,610.45000001,21.0,90.0,0.4076370514102564,2.4,7.0,6.0,18.0,5.0
2017-05-08,217.0,1208064.24,1272.16000001,21.0,91.0,0.40763686640552993,2.4,8.0,0.0,19.0,5.0
2017-05-09,551.0,1978978.52000001,2838.07000001,22.0,88.0,0.4076367876588022,2.400000000018149,9.0,1.0,19.0,5.0
2017-05-10,437.0,1806944.34000001,2396.92000001,21.0,88.0,0.3894825171624714,2.3814645309153315,10.0,2.0,19.0,5.0
2017-05-11,426.0,1835946.93,2219.90000001,21.0,89.0,0.3449062441549296,2.3471830985915494,11.0,3.0,19.0,5.0
2017-05-12,414.0,2239259.48,2514.44000001,20.0,89.0,0.34482642514492756,2.347101449299517,12.0,4.0,19.0,5.0
2017-05-13,472.0,2487942.59,2687.33,21.0,87.0,0.3244243644279661,2.3262711864406778,13.0,5.0,19.0,5.0
2017-05-14,65.0,472774.22,509.21,20.0,89.0,0.3966367695384616,2.4,14.0,6.0,19.0,5.0
2017-05-15,372.0,1592944.45,2025.79,21.0,85.0,0.3966368280107527,2.4,15.0,0.0,20.0,5.0
2017-05-16,373.0,1670007.98,2079.40000001,20.0,88.0,0.3966367560589812,2.4000000000268096,16.0,1.0,20.0,5.0
2017-05-17,391.0,1619300.81000001,2086.58,19.0,88.0,0.39663672636828645,2.4,17.0,2.0,20.0,5.0
2017-05-18,304.0,1435016.01000001,1808.67000001,20.0,91.0,0.3966369078947368,2.400000000032895,18.0,3.0,20.0,5.0
2017-05-19,300.0,2048262.16,2018.65000001,21.0,90.0,0.39663683336666666,2.4,19.0,4.0,20.0,5.0
2017-05-20,370.0,2435864.16000001,2662.26000001,21.0,87.0,0.3966368648648649,2.4,20.0,5.0,20.0,5.0
2017-05-21,88.0,481419.26000001,558.8,21.0,86.0,0.3966367045454545,2.4,21.0,6.0,20.0,5.0
2017-05-22,293.0,1397288.87000001,1723.17000001,20.0,89.0,0.396636928327645,2.40000000003413,22.0,0.0,21.0,5.0
2017-05-23,299.0,1540031.78000001,1789.47000001,20.0,89.0,0.3966367224414716,2.4000000000334447,23.0,1.0,21.0,5.0
2017-05-24,320.0,1956496.38,1969.99000001,21.0,89.0,0.39663678128125,2.4,24.0,2.0,21.0,5.0
2017-05-25,198.0,1314153.0,1285.45000001,20.0,89.0,0.3966369192424242,2.4,25.0,3.0,21.0,5.0
2017-05-26,457.0,2522843.97000001,2609.61000001,20.0,90.0,0.39663201312910285,2.3999781181619255,26.0,4.0,21.0,5.0
2017-05-27,446.0,3194710.95000001,2907.01000001,23.0,90.0,0.39663679372197314,2.4000000000224215,27.0,5.0,21.0,5.0
2017-05-28,35.0,468127.97,244.1,22.0,89.0,0.39663714314285714,2.4,28.0,6.0,21.0,5.0
2017-05-29,485.0,1515344.52000001,2034.73000001,21.0,90.0,0.24315859793814432,2.243298969072165,29.0,0.0,22.0,5.0
2017-05-30,475.0,1645958.01000001,2137.67000001,21.0,90.0,0.2469381894736842,2.2471578947578945,30.0,1.0,22.0,5.0
2017-05-31,447.0,1740200.49,2131.77,21.0,89.0,0.2502696644519015,2.250559284116331,31.0,2.0,22.0,5.0
2017-06-01,433.0,1642521.88,2044.22000001,21.0,90.0,0.24870383374133948,2.248960739030023,1.0,3.0,22.0,6.0
2017-06-02,523.0,2295976.29000001,2466.58,20.0,90.0,0.24457183556405354,2.2447418738049714,2.0,4.0,22.0,6.0
2017-06-03,705.0,2843397.73,3458.97,20.0,89.0,0.2385382269787234,2.2385815602978725,3.0,5.0,22.0,6.0
2017-06-04,88.0,555698.7,599.62000001,20.0,89.0,0.2764337501136364,2.277272727386364,4.0,6.0,22.0,6.0
2017-06-05,278.0,1233872.76000001,1233.0,20.0,88.0,0.21343341730215826,2.212949640323741,5.0,0.0,23.0,6.0
2017-06-06,553.0,1772805.24,2555.53000001,21.0,91.0,0.24396566007233272,2.244122965641953,6.0,1.0,23.0,6.0
2017-06-07,880.0,2173375.75,3290.66,21.0,91.0,0.238369386375,2.238409090909091,7.0,2.0,23.0,6.0
2017-06-08,591.0,1946159.72,2436.39,20.0,93.0,0.23886683588832489,2.2389170896954314,8.0,3.0,23.0,6.0
2017-06-09,513.0,2390286.17,2503.24,20.0,91.0,0.2412257505263158,2.2413255360623783,9.0,4.0,23.0,6.0
2017-06-10,795.0,2900805.45000001,3749.28000001,21.0,86.0,0.2426379245283019,2.2427672955974844,10.0,5.0,23.0,6.0
2017-06-11,110.0,510977.32000001,572.62000001,21.0,87.0,0.22746200018181817,2.227272727272727,11.0,6.0,23.0,6.0
2017-06-12,372.0,1696708.29000001,2058.52,22.0,88.0,0.3955835752956989,2.3989247311827957,12.0,0.0,24.0,6.0
2017-06-13,373.0,1767807.31000001,2180.35,21.0,91.0,0.39663686329758713,2.4000000000268096,13.0,1.0,24.0,6.0
2017-06-14,366.0,1750821.76000001,1985.98000001,21.0,83.0,0.39663683062841526,2.4,14.0,2.0,24.0,6.0
2017-06-15,338.0,1674855.41,2000.08,21.0,88.0,0.39663689355029585,2.400000000029586,15.0,3.0,24.0,6.0
2017-06-16,320.0,2293919.62000001,2112.32000001,20.0,90.0,0.39663668753125,2.4,16.0,4.0,24.0,6.0
2017-06-17,395.0,2927767.72000001,2536.39,19.0,90.0,0.3966368608101266,2.4,17.0,5.0,24.0,6.0
2017-06-18,38.0,491473.65000001,383.7,21.0,86.0,0.39663710552631576,2.400000000263158,18.0,6.0,24.0,6.0
2017-06-19,246.0,1265692.88,1459.37,21.0,89.0,0.39663670739837403,2.4,19.0,0.0,25.0,6.0
2017-06-20,313.0,1394478.03000001,1695.45000001,20.0,90.0,0.3966368690415335,2.400000000031949,20.0,1.0,25.0,6.0
2017-06-21,294.0,1422509.80000001,1697.26,20.0,89.0,0.39663690479591834,2.4000000000340136,21.0,2.0,25.0,6.0
2017-06-22,279.0,1431606.38,1577.83,19.0,91.0,0.3966368817204301,2.4000000000358424,22.0,3.0,25.0,6.0
2017-06-23,311.0,1902039.16,2134.31,19.0,85.0,0.39663678463022506,2.4,23.0,4.0,25.0,6.0
2017-06-24,408.0,2256886.37000001,2470.99,19.0,83.0,0.39663688730392155,2.40000000002451,24.0,5.0,25.0,6.0
2017-06-25,73.0,456191.34000001,519.27,19.0,85.0,0.39663643863013703,2.4,25.0,6.0,25.0,6.0
2017-06-26,316.0,1324003.67,1854.97000001,20.0,84.0,0.3966367721835443,2.4,26.0,0.0,26.0,6.0
2017-06-27,291.0,1396990.77000001,1949.98000001,18.0,83.0,0.396636838556701,2.4,27.0,1.0,26.0,6.0
2017-06-28,284.0,1512089.45,1948.18000001,18.0,83.0,0.3966367253521127,2.4000000000352113,28.0,2.0,26.0,6.0
2017-06-29,333.0,1559044.72,2006.82,19.0,83.0,0.39663687690690685,2.40000000003003,29.0,3.0,26.0,6.0
2017-06-30,347.0,2040187.4,2413.05000001,18.0,87.0,0.39663685884726224,2.4,30.0,4.0,26.0,6.0
2017-07-01,502.0,2502669.13,3258.86000001,20.0,86.0,0.3966367928486056,2.4,1.0,5.0,26.0,7.0
2017-07-02,78.0,488434.63000001,653.22000001,19.0,88.0,0.3966369232051282,2.4,2.0,6.0,26.0,7.0
2017-07-03,372.0,1610074.49,2096.32000001,20.0,89.0,0.3966368548924731,2.4,3.0,0.0,27.0,7.0
2017-07-04,400.0,1645034.63,2238.49,19.0,87.0,0.39663687505,2.4,4.0,1.0,27.0,7.0
2017-07-05,364.0,1798283.87000001,2152.04,19.0,88.0,0.38763675824175825,2.4000000000274726,5.0,2.0,27.0,7.0
2017-07-06,580.0,2071787.14,2702.21000001,20.0,83.0,0.3876366551896551,2.4,6.0,3.0,27.0,7.0
2017-07-07,489.0,2448093.87000001,2846.45,19.0,83.0,0.3876368098364008,2.4,7.0,4.0,27.0,7.0
2017-07-08,625.0,2700824.37000001,3543.94000001,19.0,80.0,0.38763673603200005,2.4,8.0,5.0,27.0,7.0
2017-07-09,76.0,483935.62,521.07000001,19.0,88.0,0.3876367105263158,2.400000000131579,9.0,6.0,27.0,7.0
2017-07-10,522.0,1670951.09000001,2553.61000001,19.0,91.0,0.3876368390996169,2.4,10.0,0.0,28.0,7.0
2017-07-11,534.0,1802761.65,2727.93,20.0,92.0,0.38763666666666663,2.4,11.0,1.0,28.0,7.0
2017-07-12,417.0,1785302.07000001,2179.37,20.0,85.0,0.3866367625899281,2.4,12.0,2.0,28.0,7.0
2017-07-13,420.0,2063164.82000001,2304.75,20.0,81.0,0.38663680954761903,2.4,13.0,3.0,28.0,7.0
2017-07-14,222.0,1433860.21,1333.3,18.0,90.0,0.3866366667117117,2.4,14.0,4.0,28.0,7.0
2017-07-15,450.0,2371352.92,2797.65000001,18.0,84.0,0.38663680004444445,2.4,15.0,5.0,28.0,7.0
2017-07-16,67.0,425305.24,489.46,19.0,92.0,0.38663716417910443,2.4000000001492534,16.0,6.0,28.0,7.0
2017-07-17,425.0,1590717.62000001,2285.0,18.0,92.0,0.3866368,2.4,17.0,0.0,29.0,7.0
2017-07-18,397.0,1582803.78000001,2209.34000001,21.0,86.0,0.3866367506801007,2.4,18.0,1.0,29.0,7.0
2017-07-19,358.0,1464194.9,2010.3,19.0,89.0,0.3866367597765363,2.400000000027933,19.0,2.0,29.0,7.0
2017-07-20,369.0,1525223.94,1945.74000001,19.0,89.0,0.38663674799458,2.4000000000271005,20.0,3.0,29.0,7.0
2017-07-21,380.0,1936029.71,2198.32000001,21.0,84.0,0.38663681581578946,2.4,21.0,4.0,29.0,7.0
2017-07-22,393.0,2188923.61,2392.97,20.0,89.0,0.3866366921374046,2.4000000000254453,22.0,5.0,29.0,7.0
2017-07-23,79.0,422038.91,510.96,20.0,88.0,0.3866370887341772,2.4,23.0,6.0,29.0,7.0
2017-07-24,348.0,1473458.64,1857.58,20.0,89.0,0.3866367529022989,2.4000000000287356,24.0,0.0,30.0,7.0
2017-07-25,350.0,1438445.05000001,1745.16000001,20.0,88.0,0.3866368857428571,2.4,25.0,1.0,30.0,7.0
2017-07-26,351.0,1486826.66,1949.76,19.0,89.0,0.3866368660968661,2.4,26.0,2.0,30.0,7.0
2017-07-27,350.0,1570068.09000001,1810.18000001,20.0,89.0,0.38663665717142853,2.4,27.0,3.0,30.0,7.0
2017-07-28,372.0,2049321.99,2180.35,20.0,90.0,0.386636908655914,2.4,28.0,4.0,30.0,7.0
2017-07-29,444.0,2415399.08000001,2696.25,19.0,86.0,0.3866368018468469,2.4,29.0,5.0,30.0,7.0
2017-07-30,74.0,461179.0,418.80000001,19.0,89.0,0.38663675675675674,2.4,30.0,6.0,30.0,7.0
2017-07-31,412.0,1627040.47,2149.53000001,19.0,85.0,0.3866367475728155,2.4,31.0,0.0,31.0,7.0
2017-08-01,370.0,1723643.75,2183.61000001,19.0,82.0,0.38663686489189186,2.4,1.0,1.0,31.0,8.0
2017-08-02,421.0,1818858.76000001,2190.36000001,18.0,77.0,0.3866368409026128,2.4,2.0,2.0,31.0,8.0
2017-08-03,331.0,1814194.23,1931.24000001,17.0,80.0,0.3856368580060423,2.4,3.0,3.0,31.0,8.0
2017-08-04,447.0,2436954.92,2301.81,17.0,80.0,0.3856367114317673,2.4,4.0,4.0,31.0,8.0
2017-08-05,625.0,2908597.27000001,3266.85,18.0,80.0,0.385636624016,2.4,5.0,5.0,31.0,8.0
2017-08-06,75.0,542950.27000001,594.28,19.0,85.0,0.38563680026666664,2.4,6.0,6.0,31.0,8.0
2017-08-07,418.0,2053305.29000001,2358.80000001,20.0,81.0,0.3856367703588517,2.4000000000239234,7.0,0.0,32.0,8.0
2017-08-08,490.0,1980903.79000001,2439.53000001,19.0,88.0,0.38563685716326535,2.4,8.0,1.0,32.0,8.0
2017-08-09,396.0,1850373.0,2055.85,19.0,82.0,0.3856368687121212,2.4,9.0,2.0,32.0,8.0
2017-08-10,382.0,1879046.06000001,2079.85,17.0,88.0,0.3856368848167539,2.4,10.0,3.0,32.0,8.0
2017-08-11,381.0,2260758.77000001,2280.84000001,19.0,83.0,0.38563690293963254,2.4,11.0,4.0,32.0,8.0
2017-08-12,484.0,2558545.97000001,2838.99,19.0,84.0,0.3856368182231405,2.4,12.0,5.0,32.0,8.0
2017-08-13,54.0,486546.51000001,429.58,17.0,85.0,0.385636852037037,2.4,13.0,6.0,32.0,8.0
2017-08-14,413.0,2090680.06000001,2285.65000001,17.0,88.0,0.38563685232445516,2.400000000024213,14.0,0.0,33.0,8.0
2017-08-15,214.0,1134550.42,1151.58,19.0,86.0,0.38563691588785043,2.400000000046729,15.0,1.0,33.0,8.0
2017-08-16,384.0,1748431.22,2260.54,18.0,89.0,0.38563674484374993,2.4000000000260417,16.0,2.0,33.0,8.0
2017-08-17,342.0,1668019.08000001,1866.13000001,19.0,88.0,0.38563690061403505,2.4,17.0,3.0,33.0,8.0
2017-08-18,330.0,2056516.56000001,2034.78,19.0,86.0,0.385636697030303,2.4,18.0,4.0,33.0,8.0
2017-08-19,378.0,2470498.91000001,2465.18,18.0,89.0,0.38563677253968254,2.400000000026455,19.0,5.0,33.0,8.0
2017-08-20,64.0,474304.59000001,440.44,19.0,89.0,0.38563671890625,2.4,20.0,6.0,33.0,8.0
2017-08-21,342.0,1623475.23,1964.62,20.0,89.0,0.3856366959064327,2.4,21.0,0.0,34.0,8.0
2017-08-22,308.0,1512298.80000001,1822.95000001,19.0,88.0,0.38563691564935065,2.4000000000324677,22.0,1.0,34.0,8.0
2017-08-23,271.0,1506399.84000001,1645.45000001,19.0,89.0,0.3856368634686347,2.4,23.0,2.0,34.0,8.0
2017-08-24,264.0,1389899.23,1627.47000001,20.0,87.0,0.385636818219697,2.400000000037879,24.0,3.0,34.0,8.0
2017-08-25,294.0,1803923.22,1841.43000001,20.0,88.0,0.3856369388435374,2.4000000000340136,25.0,4.0,34.0,8.0
2017-08-26,362.0,2454968.53001,2568.27,19.0,87.0,0.385636878480663,2.4,26.0,5.0,34.0,8.0
2017-08-27,89.0,467339.72,507.63,19.0,85.0,0.38563674168539325,2.4,27.0,6.0,34.0,8.0
2017-08-28,267.0,1329310.53000001,1656.44000001,19.0,87.0,0.38563674164794004,2.4,28.0,0.0,35.0,8.0
2017-08-29,300.0,1420660.2,1647.04,19.0,87.0,0.3856369,2.4,29.0,1.0,35.0,8.0
2017-08-30,344.0,1582448.63,2039.57,19.0,88.0,0.3856366861046512,2.40000000002907,30.0,2.0,35.0,8.0
2017-08-31,266.0,1532679.53000001,1654.3,19.0,87.0,0.3856366917669173,2.4,31.0,3.0,35.0,8.0
2017-09-01,310.0,2021695.23,2003.61,19.0,89.0,0.3856368709677419,2.4,1.0,4.0,35.0,9.0
2017-09-02,483.0,2633966.10000001,2856.30000001,20.0,88.0,0.3856367287991718,2.400000000020704,2.0,5.0,35.0,9.0
2017-09-03,105.0,515207.39000001,711.94000001,21.0,88.0,0.3856366668571429,2.4,3.0,6.0,35.0,9.0
2017-09-04,287.0,1599799.81000001,1867.1,21.0,83.0,0.3856368293031359,2.4,4.0,0.0,36.0,9.0
2017-09-05,413.0,1880674.13,2201.99,20.0,72.0,0.3856367312590799,2.400000000024213,5.0,1.0,36.0,9.0
2017-09-06,515.0,2177037.20000001,2508.44000001,18.0,78.0,0.38563681555339807,2.4,6.0,2.0,36.0,9.0
2017-09-07,452.0,1902799.58000001,2166.90000001,18.0,80.0,0.38563676993362833,2.4,7.0,3.0,36.0,9.0
2017-09-08,405.0,2302078.76,2257.09000001,19.0,80.0,0.38563686424691357,2.4,8.0,4.0,36.0,9.0
2017-09-09,487.0,2760588.12000001,2936.64,20.0,80.0,0.38563681726899385,2.4,9.0,5.0,36.0,9.0
2017-09-10,86.0,537512.53000001,641.06,19.0,84.0,0.3856367444186047,2.4000000001162793,10.0,6.0,36.0,9.0
2017-09-11,369.0,1473006.49,1943.13000001,19.0,83.0,0.38563669382113824,2.4000000000271005,11.0,0.0,37.0,9.0
2017-09-12,431.0,1597372.76000001,2158.08,19.0,81.0,0.3856368213457077,2.400000000023202,12.0,1.0,37.0,9.0
2017-09-13,333.0,1614948.74,1987.69000001,19.0,81.0,0.3856368468768769,2.40000000003003,13.0,2.0,37.0,9.0
2017-09-14,260.0,1342065.39,1551.71000001,20.0,81.0,0.3856368846153846,2.4,14.0,3.0,37.0,9.0
2017-09-15,353.0,2036386.47,2307.84000001,21.0,79.0,0.38563662892351275,2.400000000028329,15.0,4.0,37.0,9.0
2017-09-16,407.0,2500118.13,2794.15000001,22.0,75.0,0.38563680589680593,2.4,16.0,5.0,37.0,9.0
2017-09-17,65.0,427917.75,508.14,21.0,79.0,0.3796364616923077,2.4,17.0,6.0,37.0,9.0
2017-09-18,340.0,1353576.89,1784.89000001,20.0,78.0,0.37963691182352943,2.4,18.0,0.0,38.0,9.0
2017-09-19,272.0,1115244.97,1567.27,19.0,89.0,0.3796369118382353,2.4,19.0,1.0,38.0,9.0
2017-09-20,319.0,1424846.79000001,1842.49000001,18.0,85.0,0.37963692796238246,2.400000000031348,20.0,2.0,38.0,9.0
2017-09-21,209.0,1244170.03000001,1395.09,19.0,80.0,0.3796367464114832,2.400000000047847,21.0,3.0,38.0,9.0
2017-09-22,306.0,1739531.26000001,1909.76,18.0,87.0,0.37963689545751633,2.4,22.0,4.0,38.0,9.0
2017-09-23,356.0,2171121.82,2375.57000001,19.0,85.0,0.3796368820505618,2.4,23.0,5.0,38.0,9.0
2017-09-24,72.0,421591.02000001,485.26,20.0,84.0,0.3796368058333333,2.400000000138889,24.0,6.0,38.0,9.0
2017-09-25,295.0,1165205.28000001,1650.21000001,21.0,85.0,0.3796368475254237,2.4,25.0,0.0,39.0,9.0
2017-09-26,243.0,1252117.61000001,1560.0,20.0,90.0,0.37963711934156374,2.4000000000411523,26.0,1.0,39.0,9.0
2017-09-27,285.0,1362516.31000001,1694.8,19.0,89.0,0.37963673691228067,2.4,27.0,2.0,39.0,9.0
2017-09-28,353.0,1419638.72,1732.64000001,20.0,89.0,0.37963671393767706,2.400000000028329,28.0,3.0,39.0,9.0
2017-09-29,311.0,1994296.88,2166.44000001,20.0,81.0,0.37963678459807076,2.4,29.0,4.0,39.0,9.0
2017-09-30,550.0,2599970.08000001,3175.62,19.0,90.0,0.38363676365454547,2.4,30.0,5.0,39.0,9.0
2017-10-01,72.0,493245.72,521.19000001,20.0,85.0,0.3866369447222222,2.400000000138889,1.0,6.0,39.0,10.0
2017-10-02,333.0,1568437.86000001,1946.81,20.0,87.0,0.38663678678678676,2.40000000003003,2.0,0.0,40.0,10.0
2017-10-03,406.0,1724446.74,2185.65000001,19.0,86.0,0.3866368965763547,2.4,3.0,1.0,40.0,10.0
2017-10-04,303.0,1718988.07000001,1973.41000001,19.0,87.0,0.3866369637293729,2.4000000000330033,4.0,2.0,40.0,10.0
2017-10-05,365.0,1713640.09000001,1861.14000001,19.0,80.0,0.3866368493424657,2.4,5.0,3.0,40.0,10.0
2017-10-06,520.0,2492386.02000001,2814.81,17.0,77.0,0.38663676924999996,2.4,6.0,4.0,40.0,10.0
2017-10-07,505.0,2907008.59,3171.22,20.0,78.0,0.3866368316831683,2.4,7.0,5.0,40.0,10.0
2017-10-08,108.0,533160.92000001,607.75,20.0,82.0,0.3906368519444445,2.4,8.0,6.0,40.0,10.0
2017-10-09,388.0,1634730.02000001,1984.29,22.0,81.0,0.39063667525773194,2.4000000000257735,9.0,0.0,41.0,10.0
2017-10-10,405.0,1721223.53000001,2137.26000001,21.0,86.0,0.39063679014814817,2.4,10.0,1.0,41.0,10.0
2017-10-11,347.0,1631833.24,1973.03,19.0,88.0,0.39063680118155614,2.4,11.0,2.0,41.0,10.0
2017-10-12,365.0,1589507.32000001,1966.94000001,20.0,89.0,0.3906368219452055,2.4,12.0,3.0,41.0,10.0
2017-10-13,329.0,2064617.71,2111.43,19.0,89.0,0.39063680854103344,2.400000000030395,13.0,4.0,41.0,10.0
2017-10-14,441.0,2461244.85000001,2832.45,21.0,91.0,0.3906368254195011,2.4000000000226756,14.0,5.0,41.0,10.0
2017-10-15,64.0,461190.39000001,516.23000001,21.0,91.0,0.39063656281250003,2.4,15.0,6.0,41.0,10.0
2017-10-16,373.0,1572414.76000001,1920.01,21.0,89.0,0.39063662201072386,2.4000000000268096,16.0,0.0,42.0,10.0
2017-10-17,347.0,1542563.73,1777.56,22.0,91.0,0.39063677233429395,2.4,17.0,1.0,42.0,10.0
2017-10-18,289.0,1441009.32000001,1609.09,21.0,88.0,0.3906367820069204,2.400000000034602,18.0,2.0,42.0,10.0
2017-10-19,274.0,1400199.02000001,1564.70000001,20.0,88.0,0.3906368978467153,2.4000000000364965,19.0,3.0,42.0,10.0
2017-10-20,276.0,1889143.82000001,1779.54,22.0,84.0,0.3906366304710145,2.4,20.0,4.0,42.0,10.0
